GPS,Date ,"Time in 
(24 hours)","Time out
(24 hours) ",Weather ,Crew Leader (name) ,POI,General Location,Species Code,"Point Area (m²) or
 Line Depth (m)",PolygonLine ID,Direction from trail ,Distribution Code,"Does this cherry laurel or holly plant have a DBH of 20cm+? 
",Holly Berries present?,Proximity to stream or wetland,Vegetation layer ,Native Herb Layer %,Comment,Date entered by (name),POINT_X,POINT_Y,POINT_Z,Data entered into MV database
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2587,Trail 4,EH,1,,SW,3,No,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2588,Trail 4,EI,2,,W,5,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2589,Trail 4,EH,1,,SW,4,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2590,Trail 4,HB,10,,SW,6,N/A,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2591,Trail 4,EI,2,,SW,2,N/A,N/A,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2592,Trail 4,EH,1,,SW,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2593,Trail 4,EI,1,,SW,1,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2594,Trail 4,EH,1,,SW,4,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2595,Trail 4,EI,3,,SW,4,N/A,N/A,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2596,Trail 4,EH,1,,SW,,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2597,Trail 4,EH,1,,SW,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2598,Trail 4,EI,9,,SW,6,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2599,Trail 4,EI,2,,SW,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2600,Trail 4,EI,30,,SW,8,N/A,N/A,10m+,Herb,6-25%,"Grows on trees as well, reaches far back from trail",Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2601,Trail 4,EI,15,,SW,7,N/A,N/A,10m+,Herb,6-25%,On trees as well,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2602,Trail 4,EH,3,,SW,4,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2603,Trail 4,EI,15,,SW,7,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2604,Trail 4,EI,20,,SW,8,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2605,Trail 4,EH,1,,SW,2,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2606,Trail 4,EI,1,,SW,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2607,Trail 4,EI,2,,SW,4,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2608,Trail 4,EI,3,,SW,5,N/A,N/A,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2609,Trail 4,EH,1,,SW,1,No,Unknown,10m+,Herb,0%,,Ada Li,,,,
2,20/01/18,9:30:00,12:30:00,Overcast,Alex Coster,2610,Trail 4,EI,1,,W,1,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2612,Hemlock,HB,1,,E,1,N/A,N/A,10m+,Herb,76-100%,This is just some pulled Himalayan blackberry. It looks like someone pulled it from the other side of the trail and dumped it here.,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2613,Hemlock,LC,4,,SE,3,No,N/A,10m+,Mixed,6-25%,10,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2614,,EH,3,,SE,4,No,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2615,Hemlock,EH,1,,E,,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2616,Hemlock,EH,1.5,,NE,3,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2617,Hemlock,EH,1,,NE,3,N/A,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2618,Hemlock,EH,0.5,,N,1,No,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2619,Hemlock,EH,2,,E,4,No,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2620,Hemlock,EH,0.5,,NE,2,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2621,Hemlock,EH,1,,E,2,No,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2622,Council,EH,2,,NW,3,No,F,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2623,Council,EH,1,,N,3,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2624,Council,EH,0.5,,N,1,No,Unknown,6m to 10m,Shrub,26-50%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2625,Council,EH,1,,N,2,No,Unknown,10m+,Shrub,26-50%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2626,Council,EH,4,,NE,4,No,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2627,Council,EH,1,,NE,2,No,Unknown,10m+,Mixed,26-50%,Maybe another one over 10m away,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2628,Council,EH,1,,NE,2,No,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2629,Council,EH,0.5,,NE,1,No,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2630,Council,EH,3,L1-1,NE,4,Yes,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2631,Council,EH,3,L1-2,NE,4,No,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2632,Council,EH,3,L2-1,NE,4,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2633,Council,EH,5,L2-2,N,4,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2634,Council,EH,3,,N,4,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2635,Council,EH,4,,N,4,No,Unknown,10m+,Mixed,6-25%,"Starts from 2m from trail, the furthest one is in 10m",Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2636,Council,EH,1,,N,3,No,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2637,Council,EH,1,,NE,3,No,Unknown,10m+,Shrub,26-50%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2638,Salish,EH,1,,SW,2,No,Unknown,10m+,Mixed,6-25%,Starts from 2m from trail and goes to 10m from trail,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2639,Salish,EH,1,,SW,3,No,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2640,Salish,EH,2,,SW,2,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2641,Salish,EH,1.5,,SW,4,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2642,Salish,LC,0.5,,W,3,No,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2643,Salish,EH,1.5,,W,4,No,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2644,Salish,EH,2,,SW,2,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2645,Salish,EH,0.5,,SW,2,No,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2646,Salish,EH,3,,SW,2,No,Unknown,10m+,Mixed,6-25%,Starts 4m from trail,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2647,Salish,EH,0.5,,W,1,No,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2648,Salish,LC,0.5,,W,1,No,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,27/01/18,9:30:00,12:30:00,Rain,Wendy Thompson,2649,Salish,EH,3,,SW,4,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2675,S.W. Marine,HB,4,L1-1,S,4,N/A,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2676,S.W. Marine,HB,4,L1-2,S,4,N/A,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2677,S.W. Marine,HB,2,L2-1,S,4,N/A,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2678,S.W. Marine,HB,2,L2-2,S,4,N/A,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2679,S.W. Marine,EH,1,,S,1,No,N/A,10m+,Tree,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2680,S.W. Marine,EH,1,,S,3,No,Unknown,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2681,S.W. Marine,LC,3,,S,8,No,N/A,10m+,Tree,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2682,S.W. Marine,EH,3,,S,4,No,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2683,S.W. Marine,EH,3,,S,8,No,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2684,S.W. Marine,EH,2,,S,5,No,Unknown,10m+,Mixed,1-5%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2685,S.W. Marine,SL,0.5,,S,3,No,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2686,S.W. Marine,EI,1,,S,3,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2687,S.W. Marine,EH,3,,S,3,No,Unknown,10m+,Mixed,26-50%,One large tree present,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2688,S.W. Marine,HB,3,L3-1,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2689,S.W. Marine,EI,1,,SW,3,Yes,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2690,S.W. Marine,SL,1,,SW,1,No,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2691,S.W. Marine,HB,2,L3-2,SW,7,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2692,S.W. Marine,HB,2,L4-1,SW,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2693,S.W. Marine,EH,1,,SW,3,No,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2694,S.W. Marine,HB,2,L4-2,S,7,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2695,S.W. Marine,HB,1,L5-1,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2696,S.W. Marine,CB,1,L5-2,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2697,S.W. Marine,HB,1,L6-1,S,4,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2698,S.W. Marine,EH,3,,S,3,No,F,10m+,Shrub,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2699,S.W. Marine,HB,1,L6-2,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2700,S.W. Marine,EH,2,,S,6,No,Unknown,10m+,Tree,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2701,S.W. Marine,HB,2,L7-1,S,6,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2702,S.W. Marine,HB,2,L7-2,S,6,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2703,S.W. Marine,HB,3,,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2704,S.W. Marine,HB,3,L8-1,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2705,S.W. Marine,HB,3,L8-2,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2706,S.W. Marine,HB,2,L9-1,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2707,S.W. Marine,HB,2,L9-2,S,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2708,S.W. Marine,HB,3,L10-1,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2709,S.W. Marine,HB,3,L10-2,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2710,S.W. Marine,HB,5,L11-1,S,9,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2711,S.W. Marine,EH,2,,S,5,No,Unknown,10m+,Shrub,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2712,S.W. Marine,EH,1,,S,3,No,Unknown,10m+,Tree,51-75%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2713,S.W. Marine,HB,5,L11-2,S,9,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2714,S.W. Marine,HB,3,L12-1,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,17/02/18,9:30:00,12:30:00,Rain,David Bromley,2715,S.W. Marine,HB,3,L12-2,S,8,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2650,Foreshore,HB,3,L1-1,S,6,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2651,Foreshore,HB,3,L1-2,S,6,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2653,Foreshore,HB,6,,S,8,N/A,N/A,10m+,Mixed,0%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2654,Foreshore,EI,3,,S,7,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2655,Foreshore,EH,3,,S,3,No,Unknown,6m to 10m,Tree,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2656,Foreshore,EI,10,,N,8,N/A,N/A,1m,Herb,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2657,Foreshore,EH,2,,N,3,No,Unknown,1m,Tree,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2658,Foreshore,EI,10,L2-1,S,8,No,N/A,2m to 5m,Mixed,1-5%,Growing up trees,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2659,Foreshore,EI,,L2-2,S,8,N/A,N/A,2m to 5m,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2660,Foreshore,EI,,L2-3,S,8,N/A,N/A,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2661,Foreshore,EI,0.5,,N,3,,,,Herb,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2662,Foreshore,EI,10,L3-1,SE,9,,,,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2633,Foreshore,EI,10,L3-2,SE,9,,,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2664,Foreshore,EI,5,,N,8,,,10m+,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2651,Foreshore,EH,1,,SE,3,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2666,Foreshore,LC,0.5,,SE,1,No,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2667,Foreshore,EI,25,,N,5,N/A,N/A,10m+,Mixed,1-5%,Walked uphill west to this location,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2668,Foreshore,EI,3,,SE,3,,,10m+,Mixed,1-5%,6 metres up the hill,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2669,Foreshore,EH,3,,SE,5,,,,Tree,1-5%,Up the hill with ivy entered previously,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2670,Foreshore,EH,1,,SE,3,,,,,,Approximately 6 meters up the cliff,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2671,Foreshore,EH,15,,,6,,,,Tree,1-5%,Up the hill approximately 6 metres,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2672,Foreshore,EI,3,,SE,6,,,10m+,Herb,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2673,Foreshore,HB,1,,N,,,,,Mixed,1-5%,,Ada Li,,,,
2,3/2/2018,9:30:00,12:30:00,Clear,Ada Li,2674,Foreshore,EH,1,,N,3,,,10m+,Tree,1-5%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3070,S.W. Marine,HB,2,,NW,2,,,10m+,Shrub,6-25%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3071,S.W. Marine,SL,0.5,,NW,1,N/A,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3072,S.W. Marine,EI,0.6,,NW,3,N/A,N/A,10m+,Herb,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3073,S.W. Marine,EI,1.5,L-1,NW,7,N/A,N/A,10m+,Herb,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3074,S.W. Marine,EI,5,L-2,NW,7,N/A,N/A,10m+,Herb,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3075,S.W. Marine,EI,5,L-3,NW,7,N/A,N/A,10m+,Herb,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3076,S.W. Marine,HB,3,,NW,2,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3077,S.W. Marine,EI,0.5,,NW,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3078,S.W. Marine,EI,3.5,,NW,3,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3079,S.W. Marine,EH,0.51,,NW,1,No,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3080,S.W. Marine,LC,1.5,,NW,1,No,N/A,10m+,Shrub,26-50%,Laurel is about 10 meters in from the trail,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3081,S.W. Marine,EI,2.5,,NW,7,N/A,N/A,10m+,Herb,51-75%,Ivy is climbing up a tree,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3082,S.W. Marine,EH,1.2,,NW,3,N/A,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3083,S.W. Marine,HB,2.5,L-1,NW,4,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3084,S.W. Marine,HB,2.5,L-2,NW,4,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3085,S.W. Marine,HB,2.5,L-1¥,NW,4,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3086,S.W. Marine,HB,2.5,L-2,NW,4,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3087,S.W. Marine,HB,1,,NW,2,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3088,S.W. Marine,HB,2,,NW,7,N/A,N/A,10m+,Shrub,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3089,S.W. Marine,HP,2,L-2,NW,7,N/A,N/A,1m,Shrub,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3090,S.W. Marine,HB,1,L-2,NW,4,N/A,N/A,10m+,Shrub,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3091,S.W. Marine,HB,2,L-2,NW,4,N/A,N/A,10m+,Shrub,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3092,S.W. Marine,HB,3,L-1,NW,4,N/A,N/A,10m+,Shrub,76-100%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3093,S.W. Marine,HB,6,L-2,NW,7,N/A,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3094,S.W. Marine,HB,2,L-3,NW,7,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3095,S.W. Marine,HB,1.5,,NW,2,N/A,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3096,S.W. Marine,HB,3,L-1,NW,7,N/A,N/A,2m to 5m,Shrub,26-50%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3097,S.W. Marine,HB,12,L-2,NW,8,N/A,N/A,1m,Shrub,6-25%,,Ada Li,,,,
1,17/02/18,9:30:00,12:30:00,Rain,David Bromley,3098,S.W. Marine,HB,4,L-3,NW,7,N/A,N/A,,Shrub,26-50%,,Ada Li,,,,
2,24/03/18,9:30:00,12:30:00,Overcast,Wendy Thompson,2794,Hemlock,EI,5.5,,SW,8,N/A,N/A,10m+,Mixed,0%,,Ada Li,,,,
2,24/03/18,9:30:00,12:30:00,Overcast,Wendy Thompson,2795,Hemlock,EH,3,,S,4,No,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
2,24/03/18,9:30:00,12:30:00,Overcast,Wendy Thompson,2796,Hemlock,EH,0.5,,S,,No,N/A,,Shrub,0%,,Ada Li,,,,
2,24/03/18,9:30:00,12:30:00,Overcast,Wendy Thompson,2797,Hemlock,EH,1,,S,2,No,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
2,24/03/18,9:30:00,12:30:00,Overcast,Wendy Thompson,2798,Hemlock,EH,2.5,,S,3,No,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
